text_id	category	aspect	start	end	sentiment	sent_id	sent
10985	Interior	диванчики	288	297	negative	3	"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!"
10985	Interior	скатерти на столах	312	330	negative	3	"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!"
10985	Interior	светильники/люстры	366	384	neutral	3	"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!"
10985	Interior	интерьера	402	411	negative	3	"Была приятно удивлена ""китайским интерьером"" - диванчики как в бистро, скатерти на столах по типу а-ля столовая, европейские светильники/люстры, в общем в плане интерьера китайского никакого абсолютно!"
10985	Whole	Заведение	443	452	negative	4	Заведение неуютное.
10985	Whole	место	489	494	neutral	5	Ну так как ехать в другое место уже не было сил, решили заказать все-такие еду.
10985	Food	еду	538	541	neutral	5	Ну так как ехать в другое место уже не было сил, решили заказать все-такие еду.
10985	Food	состав блюд	602	613	negative	6	Меню не порадовало - отпечатанные листки, не особо понятен состав блюд и вес, о картинках даже речи не было.
10985	Food	китайской кухней	665	681	neutral	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	говядину	701	709	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	свинину	711	718	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	рис	720	723	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	закусок	730	737	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	порции	739	745	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Food	еда	766	769	positive	7	Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.
10985	Interior	посуда	811	817	negative	8	Конечно посуда и сервировка стола могли бы быть и получше.
10985	Interior	сервировка	820	830	negative	8	Конечно посуда и сервировка стола могли бы быть и получше.
10985	Service	сервиса	872	879	both	9	По поводу сервиса - официантка не здоровалась, не успели сесть - пришла за заказом,правда блюда вынесли быстро, но счет пришлось ждать....
10985	Service	официантка	882	892	negative	9	По поводу сервиса - официантка не здоровалась, не успели сесть - пришла за заказом,правда блюда вынесли быстро, но счет пришлось ждать....
10985	Food	блюда	952	957	neutral	9	По поводу сервиса - официантка не здоровалась, не успели сесть - пришла за заказом,правда блюда вынесли быстро, но счет пришлось ждать....
10985	Price	счет	977	981	neutral	9	По поводу сервиса - официантка не здоровалась, не успели сесть - пришла за заказом,правда блюда вынесли быстро, но счет пришлось ждать....
10985	Food	покушать	1064	1072	positive	11	в общем покушать было вкусно, но второй раз идти не хочется - люблю все же чтоб присутствоавал китайский антураж в подобных местах.
9721	Whole	ресторане	29	38	neutral	0	Были вчера с подругой в этом ресторане.
9721	Service	ресторан	105	113	positive	2	И первое, что поражает при входе в ресторан - замечательный очень необычный интерьер, ничего подобного в ресторанах нашего города я не встречала.
9721	Interior	интерьер	146	154	positive	2	И первое, что поражает при входе в ресторан - замечательный очень необычный интерьер, ничего подобного в ресторанах нашего города я не встречала.
9721	Whole	ресторанах	175	185	negative	2	И первое, что поражает при входе в ресторан - замечательный очень необычный интерьер, ничего подобного в ресторанах нашего города я не встречала.
9721	Whole	ресторан	261	269	positive	3	Следующее на что обращаешь внимание, попав в ресторан, - это очень дружелюбный персонал.
9721	Service	персонал	295	303	positive	3	Следующее на что обращаешь внимание, попав в ресторан, - это очень дружелюбный персонал.
9721	Service	Официанты	305	314	positive	4	Официанты всегда улыбчивы и готовы помочь в выборе блюд.
9721	Food	блюд	356	360	neutral	4	Официанты всегда улыбчивы и готовы помочь в выборе блюд.
9721	Food	еде	383	386	neutral	5	Теперь о главном - о еде.
9721	Food	попробовать	401	412	positive	6	Я уже успела попробовать многое из меню.
9721	Food	меню	423	427	positive	6	Я уже успела попробовать многое из меню.
9721	Food	крем-суп из лосося	487	505	positive	8	Например, вчера я заказывала крем-суп из лосося и равиолли с грибами.
9721	Food	равиолли с грибами	508	526	positive	8	Например, вчера я заказывала крем-суп из лосося и равиолли с грибами.
9721	Whole	ресторане Roll & Roll	564	585	positive	10	В ресторане Roll & Roll я всегда с уверенностью заказываю новые блюда, потому что я ни разу не разочаровалась в своём выборе.
9721	Food	блюда	626	631	positive	10	В ресторане Roll & Roll я всегда с уверенностью заказываю новые блюда, потому что я ни разу не разочаровалась в своём выборе.
9721	Whole	ресторане	690	699	positive	11	В ресторане представлен большой выбор алкоголя по разумным ценам: много сортов разливного пива и обширная винная карта.
9721	Food	выбор алкоголя	720	734	positive	11	В ресторане представлен большой выбор алкоголя по разумным ценам: много сортов разливного пива и обширная винная карта.
9721	Price	ценам	747	752	positive	11	В ресторане представлен большой выбор алкоголя по разумным ценам: много сортов разливного пива и обширная винная карта.
9721	Food	разливного пива	767	782	positive	11	В ресторане представлен большой выбор алкоголя по разумным ценам: много сортов разливного пива и обширная винная карта.
9721	Food	винная карта	794	806	positive	11	В ресторане представлен большой выбор алкоголя по разумным ценам: много сортов разливного пива и обширная винная карта.
9721	Food	попробовать	822	833	positive	12	А также можно попробовать очень вкусные коктейли, приготовленные барменом.
9721	Food	коктейли	848	856	positive	12	А также можно попробовать очень вкусные коктейли, приготовленные барменом.
9721	Food	приготовленные	858	872	positive	12	А также можно попробовать очень вкусные коктейли, приготовленные барменом.
9721	Whole	Ресторан Roll & Roll	883	903	positive	13	Ресторан Roll & Roll стал не только любимым в этом районе, но и ,пожалуй, во всем городе.
24275	Whole	заведение	53	62	positive	0	Недавно решились с семьей и друзьями посетить данное заведение и очень были приятно удивлены.
24275	Whole	ресторане	112	121	neutral	1	Когда мы пришли в ресторане не было свободных мест, персонал суетился, но это не сказалось на скорости и внимании при обслуживании.
24275	Service	персонал	146	154	positive	1	Когда мы пришли в ресторане не было свободных мест, персонал суетился, но это не сказалось на скорости и внимании при обслуживании.
24275	Service	скорости	188	196	positive	1	Когда мы пришли в ресторане не было свободных мест, персонал суетился, но это не сказалось на скорости и внимании при обслуживании.
24275	Service	внимании	199	207	positive	1	Когда мы пришли в ресторане не было свободных мест, персонал суетился, но это не сказалось на скорости и внимании при обслуживании.
24275	Service	обслуживании	212	224	positive	1	Когда мы пришли в ресторане не было свободных мест, персонал суетился, но это не сказалось на скорости и внимании при обслуживании.
24275	Service	персоналу	251	260	positive	2	Чувствовалось, что здесь персоналу не безразлично настроение и впечатление посетителей.
24275	Food	Кухня	314	319	positive	3	Кухня тоже очень порадовала, классические итальянские блюда были на удивление вкусны и крайне аутентичны.
24275	Food	итальянские блюда	356	373	positive	3	Кухня тоже очень порадовала, классические итальянские блюда были на удивление вкусны и крайне аутентичны.
24275	Whole	ресторан	502	510	positive	5	Прочитав потом здесь отзывы сделал вывод, что ресторан ведет работу над ошибками, и поданное нам карпаччо из говядины было оформлено куда лучше, чем в отзыве от марта прошлого года.
24275	Food	карпаччо из говядины	553	573	positive	5	Прочитав потом здесь отзывы сделал вывод, что ресторан ведет работу над ошибками, и поданное нам карпаччо из говядины было оформлено куда лучше, чем в отзыве от марта прошлого года.
24275	Food	оформлено	579	588	positive	5	Прочитав потом здесь отзывы сделал вывод, что ресторан ведет работу над ошибками, и поданное нам карпаччо из говядины было оформлено куда лучше, чем в отзыве от марта прошлого года.
24275	Interior	детскую комнату	647	662	positive	6	Отметили детскую комнату, в следующий раз наверно возьмем и детей.
24275	Whole	посещение	784	793	positive	8	В общем для нас это посещение было приятным открытием, что недалеко от дома есть место где можно вкусно поесть в теплой обстановке всей семьей.
24275	Whole	место	845	850	positive	8	В общем для нас это посещение было приятным открытием, что недалеко от дома есть место где можно вкусно поесть в теплой обстановке всей семьей.
24275	Food	поесть	868	874	positive	8	В общем для нас это посещение было приятным открытием, что недалеко от дома есть место где можно вкусно поесть в теплой обстановке всей семьей.
24275	Interior	обстановке	884	894	positive	8	В общем для нас это посещение было приятным открытием, что недалеко от дома есть место где можно вкусно поесть в теплой обстановке всей семьей.
24275	Food	пиццу	983	988	positive	9	По крайней мере, теперь я знаю где недалеко от дома можно взять прекрасную пиццу, не хуже чем в северной Италии точно )
6564	Whole	место	13	18	positive	0	Долго искала место для своего юбилея - нашла, благодаря, отзывым Тревелс и не сколько не пожалела.
6564	Whole	Тревелс	65	72	positive	0	Долго искала место для своего юбилея - нашла, благодаря, отзывым Тревелс и не сколько не пожалела.
6564	Service	Менеджер	98	106	positive	0	Долго искала место для своего юбилея - нашла, благодаря, отзывым Тревелс и не сколько не пожалела.
6564	Interior	оформлено	222	231	positive	2	К нашему приходу стол был накрыт,все было очень красиво оформлено и довольно вкусно,спасибо шеф-повару.
6564	Food	шеф-повару	258	268	positive	2	К нашему приходу стол был накрыт,все было очень красиво оформлено и довольно вкусно,спасибо шеф-повару.
6564	Food	вина	292	296	positive	3	Всем очень понравились вина- брали красное сухое и полусухое.
6564	Food	красное сухое	304	317	positive	3	Всем очень понравились вина- брали красное сухое и полусухое.
6564	Food	полусухое	320	329	positive	3	Всем очень понравились вина- брали красное сухое и полусухое.
6564	Service	Официант	330	338	positive	3	Всем очень понравились вина- брали красное сухое и полусухое.
6564	Service	обслуживал	359	369	positive	4	Официант Артем был приветлив,обслуживал нас хорошо-большое ему спасибо.
6564	Interior	отдельный зал	476	489	positive	6	Мы заказывали отдельный зал.
6564	Interior	интерьер	507	515	positive	7	Очень понравился интерьер,красивая облицовка стен,фото на стенах,приятное освещение.
6564	Interior	облицовка стен	525	539	positive	7	Очень понравился интерьер,красивая облицовка стен,фото на стенах,приятное освещение.
6564	Interior	освещение	564	573	positive	7	Очень понравился интерьер,красивая облицовка стен,фото на стенах,приятное освещение.
6564	Whole	провели время	606	619	positive	8	Гости были в восторге,прекрасно провели время.
6564	Interior	живая музыка	631	643	positive	9	Порадовала живая музыка.
6564	Service	персоналу	659	668	positive	10	Спасибо всему персоналу.
13623	Whole	Апрель	155	161	neutral	1	На этом сайте последнее время часто читаю отзывы, но когда решили заехать в Апрель, ничего про него не читала.
13623	Service	встретила	267	276	positive	3	Были с мужем в понедельник около восьми вечера, встретила девушка, проводила до столика и принесла меню.
13623	Service	девушка	277	284	positive	3	Были с мужем в понедельник около восьми вечера, встретила девушка, проводила до столика и принесла меню.
13623	Service	проводила до столика	286	306	positive	3	Были с мужем в понедельник около восьми вечера, встретила девушка, проводила до столика и принесла меню.
13623	Service	принесла меню	309	322	positive	3	Были с мужем в понедельник около восьми вечера, встретила девушка, проводила до столика и принесла меню.
13623	Service	официант	356	364	positive	4	Буквально через 5 минут подошел официант, сделали заказ, он принес специи и разложил приборы, напитки быстро появились на столе.
13623	Service	принес специи	384	397	positive	4	Буквально через 5 минут подошел официант, сделали заказ, он принес специи и разложил приборы, напитки быстро появились на столе.
13623	Service	разложил приборы	400	416	positive	4	Буквально через 5 минут подошел официант, сделали заказ, он принес специи и разложил приборы, напитки быстро появились на столе.
13623	Food	напитки	418	425	neutral	4	Буквально через 5 минут подошел официант, сделали заказ, он принес специи и разложил приборы, напитки быстро появились на столе.
13623	Interior	детская комната	487	502	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Service	официант	504	512	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Interior	телевизор	595	604	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Interior	компьютер	606	615	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Interior	доска с мелками	617	632	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Interior	стол для рисования	635	653	positive	5	В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось.
13623	Food	салаты	694	700	both	6	Так вот салаты принесли через 20 минут, я заказывала с тунцом, очень понравился, муж цезарь с креветками- без особо восторга, но и без нареканий.
13623	Food	тунцом	741	747	positive	6	Так вот салаты принесли через 20 минут, я заказывала с тунцом, очень понравился, муж цезарь с креветками- без особо восторга, но и без нареканий.
13623	Food	цезарь с креветками	771	790	neutral	6	Так вот салаты принесли через 20 минут, я заказывала с тунцом, очень понравился, муж цезарь с креветками- без особо восторга, но и без нареканий.
13623	Food	Горячее	832	839	both	7	Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно.
13623	Food	стейк с соусом из белых грибов	847	877	positive	7	Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно.
13623	Food	прожарки	886	894	positive	7	Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно.
13623	Food	стейк из мраморной говядины	926	953	both	7	Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно.
13623	Food	соусом	999	1005	positive	7	Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно.
13623	Food	Десерт	1021	1027	positive	8	Десерт с латте были хорошими.
13623	Food	латте	1030	1035	positive	8	Десерт с латте были хорошими.
13623	Food	еда	1055	1058	positive	9	Вся еда на вид была аппетитная, размер порций достойный.
13623	Food	размер порций	1083	1096	positive	9	Вся еда на вид была аппетитная, размер порций достойный.
13623	Service	Обслуживание	1108	1120	positive	10	Обслуживание хорошее, пепельницу меняли быстро, официант парень тактично помог с выбором десерта.
13623	Service	официант	1156	1164	positive	10	Обслуживание хорошее, пепельницу меняли быстро, официант парень тактично помог с выбором десерта.
13623	Food	десерта	1197	1204	positive	10	Обслуживание хорошее, пепельницу меняли быстро, официант парень тактично помог с выбором десерта.
13623	Price	Счет	1206	1210	neutral	11	Счет на 3300.
12814	Whole	заведении	25	34	neutral	0	Сегодня побывал в данном заведении.
12814	Food	Кухня	36	41	positive	1	Кухня была нормальная, я бы даже сказал, что вкусно было все приготовлено.
12814	Food	приготовлено	97	109	positive	1	Кухня была нормальная, я бы даже сказал, что вкусно было все приготовлено.
12814	Whole	ресторан	142	150	positive	3	При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20.
12814	Service	заказ	172	177	negative	3	При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20.
12814	Service	ждал	181	185	negative	3	При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20.
12814	Food	десерт	230	236	neutral	3	При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20.
12814	Service	официантка	237	247	negative	3	При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20.
12814	Food	составе десерта	349	364	neutral	4	И что больше всего удивили и не понравилось, то что в меню в составе десерта было написаны одни ингридиенты, а реальном блюде часть инегридиентов я так и не нашел!
12814	Food	ингридиенты	384	395	neutral	4	И что больше всего удивили и не понравилось, то что в меню в составе десерта было написаны одни ингридиенты, а реальном блюде часть инегридиентов я так и не нашел!
12814	Food	блюде	408	413	negative	4	И что больше всего удивили и не понравилось, то что в меню в составе десерта было написаны одни ингридиенты, а реальном блюде часть инегридиентов я так и не нашел!
12814	Food	инегридиентов	420	433	negative	4	И что больше всего удивили и не понравилось, то что в меню в составе десерта было написаны одни ингридиенты, а реальном блюде часть инегридиентов я так и не нашел!
12814	Food	пообедать	484	493	neutral	5	Так что если кто собиреться там пообедать или поужинать, то учтите, что заказ вы можете ждать Очень долго!
12814	Food	поужинать	498	507	neutral	5	Так что если кто собиреться там пообедать или поужинать, то учтите, что заказ вы можете ждать Очень долго!
12814	Service	заказ	524	529	negative	5	Так что если кто собиреться там пообедать или поужинать, то учтите, что заказ вы можете ждать Очень долго!
12814	Service	ждать	540	545	negative	5	Так что если кто собиреться там пообедать или поужинать, то учтите, что заказ вы можете ждать Очень долго!
16714	Service	заказывали столик	27	44	neutral	0	Были в пятницу (19.03.10), заказывали столик для родительского праздника на воскресенье, заодно и попробовали немного кухню сами.
16714	Food	кухню	118	123	neutral	0	Были в пятницу (19.03.10), заказывали столик для родительского праздника на воскресенье, заодно и попробовали немного кухню сами.
16714	Food	шашлык по азейрбаджански (из баранины)	136	174	neutral	1	Взяли шашлык по азейрбаджански (из баранины), хачипури Имеритенское, салат Байрам и овощи на гриле.
16714	Food	хачипури Имеритенское	176	197	neutral	1	Взяли шашлык по азейрбаджански (из баранины), хачипури Имеритенское, салат Байрам и овощи на гриле.
16714	Food	салат Байрам	199	211	neutral	1	Взяли шашлык по азейрбаджански (из баранины), хачипури Имеритенское, салат Байрам и овощи на гриле.
16714	Food	овощи на гриле	214	228	neutral	1	Взяли шашлык по азейрбаджански (из баранины), хачипури Имеритенское, салат Байрам и овощи на гриле.
16714	Food	Хачипури	230	238	negative	2	Хачипури немного подкачало, показалось что маловато сыра, хотя наверное на любителя.
16714	Food	сыра	282	286	negative	2	Хачипури немного подкачало, показалось что маловато сыра, хотя наверное на любителя.
16714	Food	Салат	315	320	positive	3	Салат сочный и вкусный, баранина и овощи очень достойные.
16714	Food	баранина	339	347	positive	3	Салат сочный и вкусный, баранина и овощи очень достойные.
16714	Food	овощи	350	355	positive	3	Салат сочный и вкусный, баранина и овощи очень достойные.
16714	Service	Сервис	373	379	positive	4	Сервис оставляет приятное впечатление.
16714	Service	Официант	412	420	positive	5	Официант ненавязчивы, но учтивый...очень хорошее сочетание.
16714	Interior	Интерьер	472	480	neutral	6	Интерьер к сожалению не оценил...на уровне, но не более, хотя может быть для приятного обеда более и не надо.
16714	Food	обеда	559	564	positive	6	Интерьер к сожалению не оценил...на уровне, но не более, хотя может быть для приятного обеда более и не надо.
16714	Service	администратору	658	672	positive	8	Особенно хочется выразить признательность администратору, работавшему в эти дни (к сожалению не запомнил имя девушки).
16714	Service	девушки	725	732	positive	8	Особенно хочется выразить признательность администратору, работавшему в эти дни (к сожалению не запомнил имя девушки).
16714	Service	сервис	782	788	positive	9	Очень хотелось, чтобы родителям понравилось, и сервис оказался выше всяких похвал.
785	Whole	Ресторан	69	77	positive	3	Ресторан понравился, интерьер приятный, много места, украсили красиво.
785	Interior	интерьер	90	98	positive	3	Ресторан понравился, интерьер приятный, много места, украсили красиво.
785	Interior	места	115	120	positive	3	Ресторан понравился, интерьер приятный, много места, украсили красиво.
785	Interior	украсили	122	130	positive	3	Ресторан понравился, интерьер приятный, много места, украсили красиво.
785	Interior	красиво	131	138	positive	3	Ресторан понравился, интерьер приятный, много места, украсили красиво.
785	Food	меню	153	157	negative	4	Что касается меню, ожидали лучшего!
785	Food	Меню	176	180	positive	5	Меню мы заказали самое дорогое за 2500 т.р., и думали , что столы будут ломиться от изобилия, но это было не так.
785	Food	блюд	339	343	negative	6	И некоторым гостям не понравились отдельные виды блюд.
785	Food	торта	358	363	positive	7	Что касается торта , то он был очень вкусным , помогла нам его выбрать администратор Наталья.
785	Service	помогла	392	399	positive	7	Что касается торта , то он был очень вкусным , помогла нам его выбрать администратор Наталья.
785	Service	администратор	416	429	positive	7	Что касается торта , то он был очень вкусным , помогла нам его выбрать администратор Наталья.
785	Service	помогла	484	491	positive	8	По организации банкета Наталья нам во многом помогла!!!
33538	Whole	ресторану	17	26	positive	0	"Огромное спасибо ресторану ""Империя"" за чудесный ужин!"
33538	Food	ужин	49	53	positive	0	"Огромное спасибо ресторану ""Империя"" за чудесный ужин!"
33538	Interior	интерьер ресторана	75	93	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Interior	скульптур	158	167	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Interior	лампы	179	184	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Interior	диваны	200	206	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Service	официанты	228	237	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Interior	музыка	249	255	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Food	еда	345	348	positive	1	Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда!
33538	Food	стейки	380	386	positive	2	Особенно хотелось бы отметить стейки (они выше всяких похвал) и десерт (мы пробовали Альмонд -готовится в самом ресторане,неописуемо вкусно)!
33538	Food	десерт	414	420	positive	2	Особенно хотелось бы отметить стейки (они выше всяких похвал) и десерт (мы пробовали Альмонд -готовится в самом ресторане,неописуемо вкусно)!
33538	Food	Альмонд	435	442	positive	2	Особенно хотелось бы отметить стейки (они выше всяких похвал) и десерт (мы пробовали Альмонд -готовится в самом ресторане,неописуемо вкусно)!
