text_id	sent_id	token	POS	char_start	char_end
24275	5	поданное	VERB	540	548
24275	5	нам	PRON	549	552
24275	5	карпаччо	NOUN	553	561
24275	5	из	ADP	562	564
24275	5	говядины	NOUN	565	573
24275	5	было	AUX	574	578
24275	5	оформлено	VERB	579	588
24275	5	куда	ADV	589	593
24275	5	лучше	ADJ	594	599
24275	5	,	PUNCT	599	600
24275	5	чем	SCONJ	601	604
24275	5	в	ADP	605	606
24275	5	отзыве	NOUN	607	613
24275	5	от	ADP	614	616
24275	5	марта	NOUN	617	622
24275	5	прошлого	ADJ	623	631
24275	5	года	NOUN	632	636
24275	5	.	PUNCT	636	637
24275	6	Отметили	VERB	638	646
24275	6	детскую	ADJ	647	654
24275	6	комнату	NOUN	655	662
24275	6	,	PUNCT	662	663
24275	6	в	ADP	664	665
24275	6	следующий	ADJ	666	675
24275	6	раз	NOUN	676	679
24275	6	наверно	ADV	680	687
24275	6	возьмем	VERB	688	695
24275	6	и	PART	696	697
24275	6	детей	NOUN	698	703
24275	6	.	PUNCT	703	704
24275	7	Положительно	ADV	705	717
24275	7	добило	VERB	718	724
24275	7	меня	PRON	725	729
24275	7	полное	ADJ	730	736
24275	7	отсутствие	NOUN	737	747
24275	7	табачного	ADJ	748	757
24275	7	дыма	NOUN	758	762
24275	7	.	PUNCT	762	763
24275	8	В	ADP	764	765
24275	8	общем	ADJ	766	771
24275	8	для	ADP	772	775
24275	8	нас	PRON	776	779
24275	8	это	DET	780	783
24275	8	посещение	NOUN	784	793
24275	8	было	AUX	794	798
24275	8	приятным	ADJ	799	807
24275	8	открытием	NOUN	808	817
24275	8	,	PUNCT	817	818
24275	8	что	SCONJ	819	822
24275	8	недалеко	ADV	823	831
24275	8	от	ADP	832	834
24275	8	дома	NOUN	835	839
24275	8	есть	VERB	840	844
24275	8	место	NOUN	845	850
24275	8	где	ADV	851	854
24275	8	можно	ADV	855	860
24275	8	вкусно	ADV	861	867
24275	8	поесть	VERB	868	874
24275	8	в	ADP	875	876
24275	8	теплой	ADJ	877	883
24275	8	обстановке	NOUN	884	894
24275	8	всей	DET	895	899
24275	8	семьей	NOUN	900	906
24275	8	.	PUNCT	906	907
24275	9	По	ADV	908	910
24275	9	крайней	ADJ	911	918
24275	9	мере	NOUN	919	923
24275	9	,	PUNCT	923	924
24275	9	теперь	ADV	925	931
24275	9	я	PRON	932	933
24275	9	знаю	VERB	934	938
24275	9	где	ADV	939	942
24275	9	недалеко	ADV	943	951
24275	9	от	ADP	952	954
24275	9	дома	NOUN	955	959
24275	9	можно	ADV	960	965
24275	9	взять	VERB	966	971
24275	9	прекрасную	ADJ	972	982
24275	9	пиццу	NOUN	983	988
24275	9	,	PUNCT	988	989
24275	9	не	PART	990	992
24275	9	хуже	ADJ	993	997
24275	9	чем	SCONJ	998	1001
24275	9	в	ADP	1002	1003
24275	9	северной	ADJ	1004	1012
24275	9	Италии	PROPN	1013	1019
24275	9	точно	ADV	1020	1025
24275	9	)	PUNCT	1026	1027
6564	0	Долго	ADV	0	5
6564	0	искала	VERB	6	12
6564	0	место	NOUN	13	18
6564	0	для	ADP	19	22
6564	0	своего	DET	23	29
6564	0	юбилея	NOUN	30	36
6564	0	-	NOUN	37	38
6564	0	нашла	VERB	39	44
6564	0	,	PUNCT	44	45
6564	0	благодаря	ADP	46	55
6564	0	,	PUNCT	55	56
6564	0	отзывым	ADJ	57	64
6564	0	Тревелс	PROPN	65	72
6564	0	и	CCONJ	73	74
6564	0	не	PART	75	77
6564	0	сколько	NUM	78	85
6564	0	не	PART	86	88
6564	0	пожалела	VERB	89	97
6564	0	.	PUNCT	97	98
6564	1	Менеджер	NOUN	98	106
6564	1	Евгений	PROPN	107	114
6564	1	помог	VERB	115	120
6564	1	в	ADP	121	122
6564	1	составлении	NOUN	123	134
6564	1	меню	NOUN	135	139
6564	1	,	PUNCT	139	140
6564	1	посоветовал	VERB	140	151
6564	1	в	ADP	152	153
6564	1	выборе	NOUN	154	160
6564	1	вин	NOUN	161	164
6564	1	.	PUNCT	164	165
6564	2	К	ADP	166	167
6564	2	нашему	DET	168	174
6564	2	приходу	NOUN	175	182
6564	2	стол	NOUN	183	187
6564	2	был	AUX	188	191
6564	2	накрыт	VERB	192	198
6564	2	,	PUNCT	198	199
6564	2	все	PRON	199	202
6564	2	было	AUX	203	207
6564	2	очень	ADV	208	213
6564	2	красиво	ADV	214	221
6564	2	оформлено	VERB	222	231
6564	2	и	CCONJ	232	233
6564	2	довольно	ADV	234	242
6564	2	вкусно	ADJ	243	249
6564	2	,	PUNCT	249	250
6564	2	спасибо	NOUN	250	257
6564	2	шеф	NOUN	258	261
6564	2	-	NOUN	261	262
6564	2	повару	NOUN	262	268
6564	2	.	PUNCT	268	269
6564	3	Всем	DET	269	273
6564	3	очень	ADV	274	279
6564	3	понравились	VERB	280	291
6564	3	вина-	ADV	292	297
6564	3	брали	VERB	298	303
6564	3	красное	ADJ	304	311
6564	3	сухое	NOUN	312	317
6564	3	и	CCONJ	318	319
6564	3	полусухое	ADJ	320	329
6564	3	.	PUNCT	329	330
6564	4	Официант	NOUN	330	338
6564	4	Артем	PROPN	339	344
6564	4	был	AUX	345	348
6564	4	приветлив	NOUN	349	358
6564	4	,	PUNCT	358	359
6564	4	обслуживал	VERB	359	369
6564	4	нас	PRON	370	373
6564	4	хорошо	ADJ	374	380
6564	4	-	ADJ	380	381
6564	4	большое	ADJ	381	388
6564	4	ему	PRON	389	392
6564	4	спасибо	NOUN	393	400
6564	4	.	PUNCT	400	401
6564	5	Народу	NOUN	401	407
6564	5	,	PUNCT	407	408
6564	5	как	SCONJ	408	411
6564	5	ни	PART	412	414
6564	5	странно	ADJ	415	422
6564	5	,	PUNCT	422	423
6564	5	хоть	SCONJ	423	427
6564	5	и	PART	428	429
6564	5	воскресенье	NOUN	430	441
6564	5	16.10	NUM	442	447
6564	5	почти	ADV	448	453
6564	5	не	PART	454	456
6564	5	было	VERB	457	461
6564	5	.	PUNCT	461	462
6564	6	Мы	PRON	462	464
6564	6	заказывали	VERB	465	475
6564	6	отдельный	ADJ	476	485
6564	6	зал	NOUN	486	489
6564	6	.	PUNCT	489	490
6564	7	Очень	ADV	490	495
6564	7	понравился	VERB	496	506
6564	7	интерьер	NOUN	507	515
6564	7	,	PUNCT	515	516
6564	7	красивая	ADJ	516	524
6564	7	облицовка	NOUN	525	534
6564	7	стен	NOUN	535	539
6564	7	,	PUNCT	539	540
6564	7	фото	NOUN	540	544
6564	7	на	ADP	545	547
6564	7	стенах	NOUN	548	554
6564	7	,	PUNCT	554	555
6564	7	приятное	ADJ	555	563
6564	7	освещение	NOUN	564	573
6564	7	.	PUNCT	573	574
6564	8	Гости	NOUN	574	579
6564	8	были	AUX	580	584
6564	8	в	ADP	585	586
6564	8	восторге	NOUN	587	595
6564	8	,	PUNCT	595	596
6564	8	прекрасно	ADV	596	605
6564	8	провели	VERB	606	613
6564	8	время	NOUN	614	619
6564	8	.	PUNCT	619	620
6564	9	Порадовала	VERB	620	630
6564	9	живая	ADJ	631	636
6564	9	музыка	NOUN	637	643
6564	9	.	PUNCT	643	644
6564	10	Спасибо	NOUN	645	652
6564	10	всему	DET	653	658
6564	10	персоналу	NOUN	659	668
6564	10	.	PUNCT	668	669
6564	11	Обязательно	ADV	669	680
6564	11	придем	VERB	681	687
6564	11	сюда	ADV	688	692
6564	11	еще	ADV	693	696
6564	11	!	PUNCT	696	697
13623	0	Может	VERB	0	5
13623	0	персонал	NOUN	6	14
13623	0	или	CCONJ	15	18
13623	0	руководство	NOUN	19	30
13623	0	ресторанов	NOUN	31	41
13623	0	все	PART	42	45
13623	0	же	PART	46	48
13623	0	читают	VERB	49	55
13623	0	отзывы	NOUN	56	62
13623	0	и	CCONJ	63	64
13623	0	исправляются	VERB	65	77
13623	0	…	PUNCT	77	78
13623	1	На	ADP	79	81
13623	1	этом	DET	82	86
13623	1	сайте	NOUN	87	92
13623	1	последнее	ADJ	93	102
13623	1	время	NOUN	103	108
13623	1	часто	ADV	109	114
13623	1	читаю	VERB	115	120
13623	1	отзывы	NOUN	121	127
13623	1	,	PUNCT	127	128
13623	1	но	CCONJ	129	131
13623	1	когда	SCONJ	132	137
13623	1	решили	VERB	138	144
13623	1	заехать	VERB	145	152
13623	1	в	ADP	153	154
13623	1	Апрель	PROPN	155	161
13623	1	,	PUNCT	161	162
13623	1	ничего	PRON	163	169
13623	1	про	ADP	170	173
13623	1	него	PRON	174	178
13623	1	не	PART	179	181
13623	1	читала	VERB	182	188
13623	1	.	PUNCT	188	189
13623	2	Так	ADV	190	193
13623	2	вот	PART	194	197
13623	2	мне	PRON	198	201
13623	2	все	PRON	202	205
13623	2	понравилось	VERB	206	217
13623	2	.	PUNCT	217	218
13623	3	Были	AUX	219	223
13623	3	с	ADP	224	225
13623	3	мужем	NOUN	226	231
13623	3	в	ADP	232	233
13623	3	понедельник	NOUN	234	245
13623	3	около	ADP	246	251
13623	3	восьми	NUM	252	258
13623	3	вечера	NOUN	259	265
13623	3	,	PUNCT	265	266
13623	3	встретила	VERB	267	276
13623	3	девушка	NOUN	277	284
13623	3	,	PUNCT	284	285
13623	3	проводила	VERB	286	295
13623	3	до	ADP	296	298
13623	3	столика	NOUN	299	306
13623	3	и	CCONJ	307	308
13623	3	принесла	VERB	309	317
13623	3	меню	NOUN	318	322
13623	3	.	PUNCT	322	323
13623	4	Буквально	ADV	324	333
13623	4	через	ADP	334	339
13623	4	5	NUM	340	341
13623	4	минут	NOUN	342	347
13623	4	подошел	VERB	348	355
13623	4	официант	NOUN	356	364
13623	4	,	PUNCT	364	365
13623	4	сделали	VERB	366	373
13623	4	заказ	NOUN	374	379
13623	4	,	PUNCT	379	380
13623	4	он	PRON	381	383
13623	4	принес	VERB	384	390
13623	4	специи	NOUN	391	397
13623	4	и	CCONJ	398	399
13623	4	разложил	VERB	400	408
13623	4	приборы	NOUN	409	416
13623	4	,	PUNCT	416	417
13623	4	напитки	NOUN	418	425
13623	4	быстро	ADV	426	432
13623	4	появились	VERB	433	442
13623	4	на	ADP	443	445
13623	4	столе	NOUN	446	451
13623	4	.	PUNCT	451	452
13623	5	В	ADP	453	454
13623	5	рекламе	NOUN	455	462
13623	5	увидела	VERB	463	470
13623	5	,	PUNCT	470	471
13623	5	что	SCONJ	472	475
13623	5	у	ADP	476	477
13623	5	них	PRON	478	481
13623	5	есть	VERB	482	486
13623	5	детская	ADJ	487	494
13623	5	комната	NOUN	495	502
13623	5	,	PUNCT	502	503
13623	5	официант	NOUN	504	512
13623	5	показал	VERB	513	520
13623	5	,	PUNCT	520	521
13623	5	где	ADV	522	525
13623	5	она	PRON	526	529
13623	5	,	PUNCT	529	530
13623	5	конечно	ADV	531	538
13623	5	маловата	NOUN	539	547
13623	5	,	PUNCT	547	548
13623	5	но	CCONJ	549	551
13623	5	3	NUM	552	553
13623	5	-	NUM	553	554
13623	5	4	NUM	554	555
13623	5	ребенка	NOUN	556	563
13623	5	там	ADV	564	567
13623	5	найдут	VERB	568	574
13623	5	,	PUNCT	574	575
13623	5	чем	SCONJ	576	579
13623	5	заняться	VERB	580	588
13623	5	,	PUNCT	588	589
13623	5	есть	VERB	590	594
13623	5	телевизор	NOUN	595	604
13623	5	,	PUNCT	604	605
13623	5	компьютер	NOUN	606	615
13623	5	,	PUNCT	615	616
13623	5	доска	NOUN	617	622
13623	5	с	ADP	623	624
13623	5	мелками	NOUN	625	632
13623	5	и	CCONJ	633	634
13623	5	стол	NOUN	635	639
13623	5	для	ADP	640	643
13623	5	рисования	NOUN	644	653
13623	5	,	PUNCT	653	654
13623	5	моему	DET	655	660
13623	5	сыну	NOUN	661	665
13623	5	там	ADV	666	669
13623	5	бы	AUX	670	672
13623	5	понравилось	VERB	673	684
13623	5	.	PUNCT	684	685
13623	6	Так	ADV	686	689
13623	6	вот	PART	690	693
13623	6	салаты	NOUN	694	700
13623	6	принесли	VERB	701	709
13623	6	через	ADP	710	715
13623	6	20	NUM	716	718
13623	6	минут	NOUN	719	724
13623	6	,	PUNCT	724	725
13623	6	я	PRON	726	727
13623	6	заказывала	VERB	728	738
13623	6	с	ADP	739	740
13623	6	тунцом	NOUN	741	747
13623	6	,	PUNCT	747	748
13623	6	очень	ADV	749	754
13623	6	понравился	VERB	755	765
13623	6	,	PUNCT	765	766
13623	6	муж	NOUN	767	770
13623	6	цезарь	PROPN	771	777
13623	6	с	ADP	778	779
13623	6	креветками-	NOUN	780	791
13623	6	без	ADP	792	795
13623	6	особо	ADV	796	801
13623	6	восторга	NOUN	802	810
13623	6	,	PUNCT	810	811
13623	6	но	CCONJ	812	814
13623	6	и	CCONJ	815	816
13623	6	без	ADP	817	820
13623	6	нареканий	NOUN	821	830
13623	6	.	PUNCT	830	831
13623	7	Горячее	ADJ	832	839
13623	7	,	PUNCT	839	840
13623	7	мое	DET	841	844
13623	7	–	PUNCT	845	846
13623	7	стейк	NOUN	847	852
13623	7	с	ADP	853	854
13623	7	соусом	NOUN	855	861
13623	7	из	ADP	862	864
13623	7	белых	ADJ	865	870
13623	7	грибов	NOUN	871	877
13623	7	хорошей	ADJ	878	885
13623	7	прожарки	NOUN	886	894
13623	7	,	PUNCT	894	895
13623	7	очень	ADV	896	901
13623	7	понравился	VERB	902	912
13623	7	,	PUNCT	912	913
13623	7	муж	NOUN	914	917
13623	7	заказал	VERB	918	925
13623	7	стейк	NOUN	926	931
13623	7	из	ADP	932	934
13623	7	мраморной	ADJ	935	944
13623	7	говядины	NOUN	945	953
13623	7	с	ADP	954	955
13623	7	чем	PRON	956	959
13623	7	то	PRON	960	962
13623	7	там	ADV	963	966
13623	7	,	PUNCT	966	967
13623	7	оказался	VERB	968	976
13623	7	суховат	NOUN	977	984
13623	7	,	PUNCT	984	985
13623	7	но	CCONJ	986	988
13623	7	приправив	VERB	989	998
13623	7	соусом	NOUN	999	1005
13623	7	вполне	ADV	1006	1012
13623	7	сносно	ADJ	1013	1019
13623	7	.	PUNCT	1019	1020
13623	8	Десерт	NOUN	1021	1027
13623	8	с	ADP	1028	1029
13623	8	латте	NOUN	1030	1035
13623	8	были	AUX	1036	1040
13623	8	хорошими	ADJ	1041	1049
13623	8	.	PUNCT	1049	1050
13623	9	Вся	DET	1051	1054
13623	9	еда	NOUN	1055	1058
13623	9	на	ADP	1059	1061
13623	9	вид	NOUN	1062	1065
13623	9	была	AUX	1066	1070
13623	9	аппетитная	ADJ	1071	1081
13623	9	,	PUNCT	1081	1082
13623	9	размер	NOUN	1083	1089
13623	9	порций	NOUN	1090	1096
13623	9	достойный	ADJ	1097	1106
13623	9	.	PUNCT	1106	1107
13623	10	Обслуживание	NOUN	1108	1120
13623	10	хорошее	ADJ	1121	1128
13623	10	,	PUNCT	1128	1129
13623	10	пепельницу	NOUN	1130	1140
13623	10	меняли	VERB	1141	1147
13623	10	быстро	ADV	1148	1154
13623	10	,	PUNCT	1154	1155
13623	10	официант	NOUN	1156	1164
13623	10	парень	NOUN	1165	1171
13623	10	тактично	ADV	1172	1180
13623	10	помог	VERB	1181	1186
13623	10	с	ADP	1187	1188
13623	10	выбором	NOUN	1189	1196
13623	10	десерта	NOUN	1197	1204
13623	10	.	PUNCT	1204	1205
13623	11	Счет	NOUN	1206	1210
13623	11	на	ADP	1211	1213
13623	11	3300	NUM	1214	1218
13623	11	.	PUNCT	1218	1219
13623	12	При	ADP	1220	1223
13623	12	случае	NOUN	1224	1230
13623	12	еще	ADV	1231	1234
13623	12	заедем	VERB	1235	1241
13623	12	на	ADP	1242	1244
13623	12	десерт	NOUN	1245	1251
13623	12	с	ADP	1252	1253
13623	12	ребенком	NOUN	1254	1262
13623	12	.	PUNCT	1262	1263
12814	0	Сегодня	ADV	0	7
12814	0	побывал	VERB	8	15
12814	0	в	ADP	16	17
12814	0	данном	ADJ	18	24
12814	0	заведении	NOUN	25	34
12814	0	.	PUNCT	34	35
12814	1	Кухня	NOUN	36	41
12814	1	была	AUX	42	46
12814	1	нормальная	ADJ	47	57
12814	1	,	PUNCT	57	58
12814	1	я	PRON	59	60
12814	1	бы	AUX	61	63
12814	1	даже	PART	64	68
12814	1	сказал	VERB	69	75
12814	1	,	PUNCT	75	76
12814	1	что	SCONJ	77	80
12814	1	вкусно	ADJ	81	87
12814	1	было	AUX	88	92
12814	1	все	PRON	93	96
12814	1	приготовлено	VERB	97	109
12814	1	.	PUNCT	109	110
12814	2	Но	CCONJ	111	113
12814	2	есть	VERB	114	118
12814	2	одно	NUM	119	123
12814	2	НО	PROPN	124	126
12814	2	...	PUNCT	126	129
12814	3	При	ADP	130	133
12814	3	том	PRON	134	137
12814	3	что	SCONJ	138	141
12814	3	ресторан	NOUN	142	150
12814	3	был	AUX	151	154
12814	3	практически	ADV	155	166
12814	3	пуст	ADJ	167	171
12814	3	заказ	NOUN	172	177
12814	3	,	PUNCT	177	178
12814	3	я	PRON	179	180
12814	3	ждал	VERB	181	185
12814	3	больше	ADV	186	192
12814	3	сорока	NUM	193	199
12814	3	минут	NOUN	200	205
12814	3	плюс	ADP	206	210
12814	3	ко	ADP	211	213
12814	3	всему	PRON	214	219
12814	3	,	PUNCT	219	220
12814	3	про	ADP	221	224
12814	3	один	NUM	225	229
12814	3	десерт	NOUN	230	236
12814	3	официантка	NOUN	237	247
12814	3	совсем	ADV	248	254
12814	3	забыла	VERB	255	261
12814	3	и	CCONJ	262	263
12814	3	несла	VERB	264	269
12814	3	его	PRON	270	273
12814	3	еще	ADV	274	277
12814	3	минут	NOUN	278	283
12814	3	20	NUM	284	286
12814	3	.	PUNCT	286	287
12814	4	И	CCONJ	288	289
12814	4	что	SCONJ	290	293
12814	4	больше	NUM	294	300
12814	4	всего	PRON	301	306
12814	4	удивили	VERB	307	314
12814	4	и	CCONJ	315	316
12814	4	не	PART	317	319
12814	4	понравилось	VERB	320	331
12814	4	,	PUNCT	331	332
12814	4	то	SCONJ	333	335
12814	4	что	SCONJ	336	339
12814	4	в	ADP	340	341
12814	4	меню	NOUN	342	346
12814	4	в	ADP	347	348
12814	4	составе	NOUN	349	356
12814	4	десерта	NOUN	357	364
12814	4	было	AUX	365	369
12814	4	написаны	VERB	370	378
12814	4	одни	DET	379	383
12814	4	ингридиенты	NOUN	384	395
12814	4	,	PUNCT	395	396
12814	4	а	CCONJ	397	398
12814	4	реальном	ADJ	399	407
12814	4	блюде	VERB	408	413
12814	4	часть	NOUN	414	419
12814	4	инегридиентов	NOUN	420	433
12814	4	я	PRON	434	435
12814	4	так	ADV	436	439
12814	4	и	PART	440	441
12814	4	не	PART	442	444
12814	4	нашел	VERB	445	450
12814	4	!	PUNCT	450	451
12814	5	Так	ADV	452	455
12814	5	что	SCONJ	456	459
12814	5	если	SCONJ	460	464
12814	5	кто	PRON	465	468
12814	5	собиреться	VERB	469	479
12814	5	там	ADV	480	483
12814	5	пообедать	VERB	484	493
12814	5	или	CCONJ	494	497
12814	5	поужинать	VERB	498	507
12814	5	,	PUNCT	507	508
12814	5	то	SCONJ	509	511
12814	5	учтите	VERB	512	518
12814	5	,	PUNCT	518	519
12814	5	что	SCONJ	520	523
12814	5	заказ	NOUN	524	529
12814	5	вы	PRON	530	532
12814	5	можете	VERB	533	539
12814	5	ждать	VERB	540	545
12814	5	Очень	ADV	546	551
12814	5	долго	ADV	552	557
12814	5	!	PUNCT	557	558
16714	0	Были	AUX	0	4
16714	0	в	ADP	5	6
16714	0	пятницу	NOUN	7	14
16714	0	(	PUNCT	15	16
16714	0	19.03.10	NUM	16	24
16714	0	)	PUNCT	24	25
16714	0	,	PUNCT	25	26
16714	0	заказывали	VERB	27	37
16714	0	столик	NOUN	38	44
16714	0	для	ADP	45	48
16714	0	родительского	ADJ	49	62
16714	0	праздника	NOUN	63	72
16714	0	на	ADP	73	75
16714	0	воскресенье	NOUN	76	87
16714	0	,	PUNCT	87	88
16714	0	заодно	ADV	89	95
16714	0	и	CCONJ	96	97
16714	0	попробовали	VERB	98	109
16714	0	немного	ADV	110	117
16714	0	кухню	NOUN	118	123
16714	0	сами	ADJ	124	128
16714	0	.	PUNCT	128	129
16714	1	Взяли	VERB	130	135
16714	1	шашлык	NOUN	136	142
16714	1	по	ADP	143	145
16714	1	азейрбаджански	NOUN	146	160
16714	1	(	PUNCT	161	162
16714	1	из	ADP	162	164
16714	1	баранины	NOUN	165	173
16714	1	)	PUNCT	173	174
16714	1	,	PUNCT	174	175
16714	1	хачипури	VERB	176	184
16714	1	Имеритенское	ADJ	185	197
16714	1	,	PUNCT	197	198
16714	1	салат	NOUN	199	204
16714	1	Байрам	PROPN	205	211
16714	1	и	CCONJ	212	213
16714	1	овощи	NOUN	214	219
16714	1	на	ADP	220	222
16714	1	гриле	NOUN	223	228
16714	1	.	PUNCT	228	229
16714	2	Хачипури	PROPN	230	238
16714	2	немного	ADV	239	246
16714	2	подкачало	VERB	247	256
16714	2	,	PUNCT	256	257
16714	2	показалось	VERB	258	268
16714	2	что	SCONJ	269	272
16714	2	маловато	ADV	273	281
16714	2	сыра	NOUN	282	286
16714	2	,	PUNCT	286	287
16714	2	хотя	SCONJ	288	292
16714	2	наверное	ADV	293	301
16714	2	на	ADP	302	304
16714	2	любителя	NOUN	305	313
16714	2	.	PUNCT	313	314
16714	3	Салат	PROPN	315	320
16714	3	сочный	ADJ	321	327
16714	3	и	CCONJ	328	329
16714	3	вкусный	ADJ	330	337
16714	3	,	PUNCT	337	338
16714	3	баранина	NOUN	339	347
16714	3	и	CCONJ	348	349
16714	3	овощи	NOUN	350	355
16714	3	очень	ADV	356	361
16714	3	достойные	ADJ	362	371
16714	3	.	PUNCT	371	372
16714	4	Сервис	NOUN	373	379
16714	4	оставляет	VERB	380	389
16714	4	приятное	ADJ	390	398
16714	4	впечатление	NOUN	399	410
16714	4	.	PUNCT	410	411
16714	5	Официант	NOUN	412	420
16714	5	ненавязчивы	NOUN	421	432
16714	5	,	PUNCT	432	433
16714	5	но	CCONJ	434	436
16714	5	учтивый	ADJ	437	444
16714	5	...	PUNCT	444	447
16714	5	очень	ADV	447	452
16714	5	хорошее	ADJ	453	460
16714	5	сочетание	NOUN	461	470
16714	5	.	PUNCT	470	471
16714	6	Интерьер	NOUN	472	480
16714	6	к	ADP	481	482
16714	6	сожалению	NOUN	483	492
16714	6	не	PART	493	495
16714	6	оценил	VERB	496	502
16714	6	...	PUNCT	502	505
16714	6	на	ADP	505	507
16714	6	уровне	NOUN	508	514
16714	6	,	PUNCT	514	515
16714	6	но	CCONJ	516	518
16714	6	не	PART	519	521
16714	6	более	ADV	522	527
16714	6	,	PUNCT	527	528
16714	6	хотя	SCONJ	529	533
16714	6	может	VERB	534	539
16714	6	быть	AUX	540	544
16714	6	для	ADP	545	548
16714	6	приятного	ADJ	549	558
16714	6	обеда	NOUN	559	564
16714	6	более	ADV	565	570
16714	6	и	CCONJ	571	572
16714	6	не	PART	573	575
16714	6	надо	ADV	576	580
16714	6	.	PUNCT	580	581
16714	7	Родители	NOUN	582	590
16714	7	остались	VERB	591	599
16714	7	очень	ADV	600	605
16714	7	довольны	ADJ	606	614
16714	7	.	PUNCT	614	615
16714	8	Особенно	ADV	616	624
16714	8	хочется	VERB	625	632
16714	8	выразить	VERB	633	641
16714	8	признательность	NOUN	642	657
16714	8	администратору	NOUN	658	672
16714	8	,	PUNCT	672	673
16714	8	работавшему	VERB	674	685
16714	8	в	ADP	686	687
16714	8	эти	DET	688	691
16714	8	дни	NOUN	692	695
16714	8	(	PUNCT	696	697
16714	8	к	ADP	697	698
16714	8	сожалению	NOUN	699	708
16714	8	не	PART	709	711
16714	8	запомнил	VERB	712	720
16714	8	имя	NOUN	721	724
16714	8	девушки	NOUN	725	732
16714	8	)	PUNCT	732	733
16714	8	.	PUNCT	733	734
16714	9	Очень	ADV	735	740
16714	9	хотелось	VERB	741	749
16714	9	,	PUNCT	749	750
16714	9	чтобы	SCONJ	751	756
16714	9	родителям	NOUN	757	766
16714	9	понравилось	VERB	767	778
16714	9	,	PUNCT	778	779
16714	9	и	CCONJ	780	781
16714	9	сервис	NOUN	782	788
16714	9	оказался	VERB	789	797
16714	9	выше	ADJ	798	802
16714	9	всяких	DET	803	809
16714	9	похвал	VERB	810	816
16714	9	.	PUNCT	816	817
785	0	Добрый	ADJ	0	6
785	0	день	NOUN	7	11
785	0	!	PUNCT	11	12
785	1	Отмечали	VERB	13	21
785	1	свадьбу	NOUN	22	29
785	1	18	ADJ	30	32
785	1	августа	NOUN	33	40
785	1	.	PUNCT	40	41
785	2	В	ADP	42	43
785	2	общем	ADJ	44	49
785	2	всё	PRON	50	53
785	2	прошло	VERB	54	60
785	2	хорошо	ADV	61	67
785	2	.	PUNCT	67	68
785	3	Ресторан	NOUN	69	77
785	3	понравился	VERB	78	88
785	3	,	PUNCT	88	89
785	3	интерьер	NOUN	90	98
785	3	приятный	ADJ	99	107
785	3	,	PUNCT	107	108
785	3	много	ADV	109	114
785	3	места	NOUN	115	120
785	3	,	PUNCT	120	121
785	3	украсили	VERB	122	130
785	3	красиво	ADV	131	138
785	3	.	PUNCT	138	139
785	4	Что	PRON	140	143
785	4	касается	VERB	144	152
785	4	меню	NOUN	153	157
785	4	,	PUNCT	157	158
785	4	ожидали	VERB	159	166
785	4	лучшего	ADJ	167	174
785	4	!	PUNCT	174	175
785	5	Меню	NOUN	176	180
785	5	мы	PRON	181	183
785	5	заказали	VERB	184	192
785	5	самое	ADJ	193	198
785	5	дорогое	ADJ	199	206
785	5	за	ADP	207	209
785	5	2500	NUM	210	214
785	5	т.р	PROPN	215	218
785	5	.	PUNCT	218	219
785	5	,	PUNCT	219	220
785	5	и	CCONJ	221	222
785	5	думали	VERB	223	229
785	5	,	PUNCT	230	231
785	5	что	SCONJ	232	235
785	5	столы	NOUN	236	241
785	5	будут	AUX	242	247
785	5	ломиться	VERB	248	256
785	5	от	ADP	257	259
785	5	изобилия	NOUN	260	268
785	5	,	PUNCT	268	269
785	5	но	CCONJ	270	272
785	5	это	PRON	273	276
785	5	было	AUX	277	281
785	5	не	PART	282	284
785	5	так	ADV	285	288
785	5	.	PUNCT	288	289
785	6	И	CCONJ	290	291
785	6	некоторым	DET	292	301
785	6	гостям	NOUN	302	308
785	6	не	PART	309	311
785	6	понравились	VERB	312	323
785	6	отдельные	ADJ	324	333
785	6	виды	NOUN	334	338
785	6	блюд	NOUN	339	343
785	6	.	PUNCT	343	344
785	7	Что	PRON	345	348
785	7	касается	VERB	349	357
785	7	торта	NOUN	358	363
785	7	,	PUNCT	364	365
785	7	то	SCONJ	366	368
785	7	он	PRON	369	371
785	7	был	AUX	372	375
785	7	очень	ADV	376	381
785	7	вкусным	ADJ	382	389
785	7	,	PUNCT	390	391
785	7	помогла	VERB	392	399
785	7	нам	PRON	400	403
785	7	его	PRON	404	407
785	7	выбрать	VERB	408	415
785	7	администратор	NOUN	416	429
785	7	Наталья	PROPN	430	437
785	7	.	PUNCT	437	438
785	8	По	ADP	439	441
785	8	организации	NOUN	442	453
785	8	банкета	NOUN	454	461
785	8	Наталья	PROPN	462	469
785	8	нам	PRON	470	473
785	8	во	ADP	474	476
785	8	многом	NOUN	477	483
785	8	помогла	VERB	484	491
785	8	!	PUNCT	491	492
785	8	!	PUNCT	492	493
785	8	!	PUNCT	493	494
785	9	Огромное	ADJ	495	503
785	9	ей	PRON	504	506
785	9	спасибо	NOUN	507	514
785	9	за	ADP	515	517
785	9	хорошие	ADJ	518	525
785	9	советы	NOUN	526	532
785	9	!	PUNCT	532	533
33538	0	Огромное	ADJ	0	8
33538	0	спасибо	NOUN	9	16
33538	0	ресторану	NOUN	17	26
33538	0	""""	PUNCT	27	28
33538	0	Империя	NOUN	28	35
33538	0	""""	PUNCT	35	36
33538	0	за	ADP	37	39
